source_sheet,date,kind,start_time,restoration_time,equipment,panel,minute_lost
Outage & Limitation,2025-11-17,outage,22:40:00,23:03:00,"OG.1, GSK.3",J02,0.0
Outage & Limitation,2025-11-17,limitation,22:40:00,23:59:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2025-11-17,outage,22:40:00,23:59:00,"OG.2, GSK.2",J03,0.0
Outage & Limitation,2025-11-18,outage,00:00:00,21:42:00,"OG.2, GSK.2",J03,720.0
Outage & Limitation,2025-11-18,limitation,00:00:00,21:42:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2025-11-18,outage,08:51:00,10:23:00,"OG.3, NST.5",J14,92.0
Outage & Limitation,2025-11-18,limitation,08:51:00,10:32:00,STS 6 - STS 10,"J10, J11, J12",
Outage & Limitation,2025-11-18,outage,08:51:00,10:32:00,"OG.4, NST.2",J13,101.0
Outage & Limitation,2025-11-18,outage,08:51:00,10:24:00,"OG.5, NST.3",J11,93.0
Outage & Limitation,2025-11-18,outage,22:20:00,22:56:00,"OG.1, GSK.3",J02,0.0
Outage & Limitation,2025-11-18,limitation,22:20:00,23:59:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2025-11-18,outage,22:20:00,23:59:00,"OG.2, GSK.2",J03,0.0
Outage & Limitation,2025-11-19,outage,00:00:00,15:50:00,"OG.2, GSK.2",J03,590.0
Outage & Limitation,2025-11-19,limitation,00:00:00,15:50:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2025-11-19,outage,16:16:00,16:41:00,"OG.1, GSK.3",J02,25.0
Outage & Limitation,2025-11-19,limitation,16:16:00,23:59:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2025-11-19,outage,16:16:00,23:59:00,"OG.2, GSK.2",J03,104.0
Outage & Limitation,2025-11-19,outage,23:16:00,23:59:00,"OG.1, GSK.3",J02,0.0
Outage & Limitation,2025-11-20,outage,00:00:00,01:15:00,"OG.1, GSK.3",J02,0.0
Outage & Limitation,2025-11-20,limitation,00:00:00,23:59:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2025-11-20,outage,00:00:00,01:47:00,"OG.2, GSK.2",J03,0.0
Outage & Limitation,2025-11-20,outage,02:13:00,23:52:00,"OG.2, GSK.2",J03,720.0
Outage & Limitation,2025-11-20,outage,16:25:00,23:45:00,"OG.1, GSK.3",J02,95.0
Outage & Limitation,2025-11-21,limitation,00:00:00,00:08:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2025-11-24,outage,06:12:00,06:36:00,"OG.1, GSK.3",J02,24.0
Outage & Limitation,2025-11-24,limitation,06:12:00,06:37:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2025-11-24,outage,06:12:00,06:37:00,"OG.2, GSK.2",J03,25.0
Outage & Limitation,2025-12-02,limitation,15:00:00,16:30:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2025-12-04,limitation,11:38:00,12:05:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2025-12-07,outage,07:47:00,08:11:00,"OG.1, GSK.3",J02,24.0
Outage & Limitation,2025-12-07,limitation,07:45:00,09:38:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2025-12-07,outage,07:45:00,09:38:00,"OG.2, GSK.2",J03,113.0
Outage & Limitation,2025-12-07,outage,10:46:00,10:58:00,"OG.3, NST.5",J14,12.0
Outage & Limitation,2025-12-07,limitation,10:46:00,11:33:00,STS 6 - STS 10,"J10, J11, J12",
Outage & Limitation,2025-12-07,outage,10:46:00,11:06:00,"OG.4, NST.2",J13,20.0
Outage & Limitation,2025-12-07,outage,10:46:00,11:33:00,"OG.5, NST.3",J11,47.0
Outage & Limitation,2025-12-13,outage,07:29:00,11:32:00,"OG.3, NST.5",J14,243.0
Outage & Limitation,2025-12-13,limitation,07:29:00,14:52:00,STS 6 - STS 10,"J10, J11, J12",
Outage & Limitation,2025-12-13,outage,07:29:00,09:32:00,"OG.4, NST.2",J13,123.0
Outage & Limitation,2025-12-13,outage,07:29:00,09:35:00,"OG.5, NST.3",J11,126.0
Outage & Limitation,2025-12-13,outage,12:29:00,14:52:00,"OG.3, NST.5",J14,143.0
Outage & Limitation,2025-12-13,outage,12:29:00,14:52:00,"OG.4, NST.2",J13,143.0
Outage & Limitation,2025-12-13,outage,12:29:00,14:52:00,"OG.5, NST.3",J11,143.0
Outage & Limitation,2025-12-22,outage,14:23:00,16:20:00,"OG.4, NST.2",J13,117.0
Outage & Limitation,2025-12-22,limitation,14:23:00,16:20:00,STS 6 - STS 10,"J10, J11, J12",
Outage & Limitation,2025-12-30,outage,07:18:00,07:37:00,"OG.1, GSK.3",J02,19.0
Outage & Limitation,2025-12-30,limitation,07:16:00,07:51:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2025-12-30,outage,07:16:00,07:51:00,"OG.2, GSK.2",J03,35.0
Outage & Limitation,2025-12-30,outage,10:05:00,23:59:00,"OG.3, NST.5",J14,475.0
Outage & Limitation,2025-12-30,limitation,09:28:00,23:59:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2025-12-30,outage,10:09:00,23:59:00,"OG.4, NST.2",J13,471.0
Outage & Limitation,2025-12-30,outage,10:11:00,23:59:00,"OG.5, NST.3",J11,469.0
Outage & Limitation,2025-12-31,outage,00:00:00,13:41:00,"OG.3, NST.5",J14,461.0
Outage & Limitation,2025-12-31,limitation,00:00:00,14:38:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2025-12-31,outage,00:00:00,14:38:00,"OG.4, NST.2",J13,518.0
Outage & Limitation,2025-12-31,outage,00:00:00,12:55:00,"OG.5, NST.3",J11,415.0
Outage & Limitation,2026-01-01,outage,23:25:00,23:39:00,"OG.3, NST.5",J14,0.0
Outage & Limitation,2026-01-01,limitation,23:25:00,23:39:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-01-01,outage,23:25:00,23:39:00,"OG.4, NST.2",J13,0.0
Outage & Limitation,2026-01-01,outage,23:25:00,23:39:00,"OG.5, NST.3",J11,0.0
Outage & Limitation,2026-01-02,outage,10:47:00,11:16:00,"OG.3, NST.5",J14,29.0
Outage & Limitation,2026-01-02,limitation,10:47:00,20:22:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-01-02,outage,10:47:00,20:22:00,"OG.4, NST.2",J13,433.0
Outage & Limitation,2026-01-02,outage,10:47:00,11:39:00,"OG.5, NST.3",J11,52.0
Outage & Limitation,2026-01-03,outage,17:46:00,18:20:00,"OG.3, NST.5",J14,14.0
Outage & Limitation,2026-01-03,limitation,17:46:00,18:20:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-01-03,outage,17:45:00,18:20:00,"OG.4, NST.2",J13,15.0
Outage & Limitation,2026-01-03,outage,17:45:00,18:20:00,"OG.5, NST.3",J11,15.0
Outage & Limitation,2026-01-05,limitation,16:21:00,23:59:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-01-06,limitation,00:00:00,08:12:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-01-06,outage,13:01:00,13:35:00,"OG.3, NST.5",J14,34.0
Outage & Limitation,2026-01-06,limitation,13:01:00,13:35:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-01-07,outage,15:04:00,20:15:00,"OG.3, NST.5",J14,176.0
Outage & Limitation,2026-01-07,limitation,15:04:00,20:15:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-01-07,outage,15:04:00,15:59:00,"OG.4, NST.2",J13,55.0
Outage & Limitation,2026-01-07,outage,15:04:00,16:00:00,"OG.5, NST.3",J11,56.0
Outage & Limitation,2026-01-09,limitation,08:51:00,14:55:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-01-10,outage,22:05:00,23:07:00,"OG.3, NST.5",J14,0.0
Outage & Limitation,2026-01-10,limitation,22:05:00,23:07:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-01-10,outage,22:05:00,23:07:00,"OG.4, NST.2",J13,0.0
Outage & Limitation,2026-01-10,outage,22:05:00,23:07:00,"OG.5, NST.3",J11,0.0
Outage & Limitation,2026-01-11,outage,02:29:00,10:16:00,"OG.3, NST.5",J14,256.0
Outage & Limitation,2026-01-11,limitation,02:29:00,10:16:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-01-11,outage,02:29:00,03:09:00,"OG.4, NST.2",J13,0.0
Outage & Limitation,2026-01-11,outage,02:29:00,03:10:00,"OG.5, NST.3",J11,0.0
Outage & Limitation,2026-01-12,outage,16:38:00,23:59:00,"OG.3, NST.5",J14,82.0
Outage & Limitation,2026-01-12,limitation,16:29:00,23:59:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-01-12,outage,16:38:00,23:59:00,"OG.4, NST.2",J13,82.0
Outage & Limitation,2026-01-12,outage,16:39:00,23:59:00,"OG.5, NST.3",J11,81.0
Outage & Limitation,2026-01-13,outage,00:00:00,14:45:00,"OG.3, NST.5",J14,525.0
Outage & Limitation,2026-01-13,limitation,00:00:00,14:45:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-01-13,outage,00:00:00,14:10:00,"OG.4, NST.2",J13,490.0
Outage & Limitation,2026-01-13,outage,00:00:00,14:28:00,"OG.5, NST.3",J11,508.0
Outage & Limitation,2026-01-14,outage,10:08:00,16:11:00,"OG.3, NST.5",J14,363.0
Outage & Limitation,2026-01-14,limitation,09:54:00,23:59:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-01-14,outage,10:08:00,11:37:00,"OG.5, NST.3",J11,89.0
Outage & Limitation,2026-01-15,limitation,00:00:00,08:05:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-01-15,outage,15:04:00,16:07:00,"OG.3, NST.5",J14,63.0
Outage & Limitation,2026-01-15,limitation,15:04:00,23:59:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-01-15,outage,15:04:00,16:09:00,"OG.4, NST.2",J13,65.0
Outage & Limitation,2026-01-15,outage,15:04:00,23:59:00,"OG.5, NST.3",J11,176.0
Outage & Limitation,2026-01-16,outage,00:00:00,23:59:00,"OG.5, NST.3",J11,720.0
Outage & Limitation,2026-01-16,limitation,00:00:00,23:59:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-01-17,outage,00:00:00,08:53:00,"OG.5, NST.3",J11,173.0
Outage & Limitation,2026-01-17,limitation,00:00:00,09:13:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-01-17,outage,20:31:00,23:59:00,"OG.3, NST.5",J14,0.0
Outage & Limitation,2026-01-17,limitation,20:31:00,23:59:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-01-17,outage,20:31:00,23:59:00,"OG.4, NST.2",J13,0.0
Outage & Limitation,2026-01-17,outage,20:31:00,23:59:00,"OG.5, NST.3",J11,0.0
Outage & Limitation,2026-01-18,outage,00:00:00,18:12:00,"OG.3, NST.5",J14,720.0
Outage & Limitation,2026-01-18,limitation,00:00:00,19:00:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-01-18,outage,00:00:00,01:36:00,"OG.4, NST.2",J13,0.0
Outage & Limitation,2026-01-18,outage,00:00:00,01:36:00,"OG.5, NST.3",J11,0.0
Outage & Limitation,2026-01-18,outage,02:55:00,03:18:00,"OG.4, NST.2",J13,0.0
Outage & Limitation,2026-01-18,outage,02:55:00,03:18:00,"OG.5, NST.3",J11,0.0
Outage & Limitation,2026-01-18,outage,18:34:00,18:48:00,"OG.3, NST.5",J14,0.0
Outage & Limitation,2026-01-19,outage,09:39:00,15:11:00,"OG.5, NST.3",J11,332.0
Outage & Limitation,2026-01-19,limitation,09:39:00,15:26:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-01-19,outage,17:31:00,17:53:00,"OG.3, NST.5",J14,22.0
Outage & Limitation,2026-01-19,limitation,17:31:00,17:58:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-01-19,outage,17:31:00,17:38:00,"OG.4, NST.2",J13,7.0
Outage & Limitation,2026-01-19,outage,17:31:00,17:40:00,"OG.5, NST.3",J11,9.0
Outage & Limitation,2026-01-21,outage,09:24:00,14:20:00,"OG.4, NST.2",J13,296.0
Outage & Limitation,2026-01-21,limitation,09:20:00,14:20:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-01-21,limitation,17:11:00,17:20:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-01-22,outage,09:17:00,16:28:00,"OG.3, NST.5",J14,431.0
Outage & Limitation,2026-01-22,limitation,09:17:00,16:28:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-01-25,outage,12:58:00,13:03:00,"OG.3, NST.5",J14,5.0
Outage & Limitation,2026-01-25,limitation,12:58:00,13:43:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-01-25,outage,12:58:00,13:03:00,"OG.4, NST.2",J13,5.0
Outage & Limitation,2026-01-25,outage,12:58:00,13:03:00,"OG.5, NST.3",J11,5.0
Outage & Limitation,2026-01-27,outage,09:12:00,09:49:00,"OG.3, NST.5",J14,37.0
Outage & Limitation,2026-01-27,limitation,09:12:00,09:59:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-01-27,outage,09:12:00,09:59:00,"OG.4, NST.2",J13,47.0
Outage & Limitation,2026-01-27,outage,09:12:00,09:51:00,"OG.5, NST.3",J11,39.0
Outage & Limitation,2026-01-27,outage,12:44:00,18:19:00,"OG.1, GSK.3",J02,316.0
Outage & Limitation,2026-01-27,limitation,12:44:00,18:19:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2026-01-27,outage,12:44:00,13:04:00,"OG.2, GSK.2",J03,20.0
Outage & Limitation,2026-01-27,outage,20:32:00,23:59:00,"OG.3, NST.5",J14,0.0
Outage & Limitation,2026-01-27,limitation,20:32:00,23:59:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-01-27,outage,20:32:00,21:21:00,"OG.4, NST.2",J13,0.0
Outage & Limitation,2026-01-27,outage,20:32:00,21:21:00,"OG.5, NST.3",J11,0.0
Outage & Limitation,2026-01-27,outage,22:40:00,23:59:00,"OG.5, NST.3",J11,0.0
Outage & Limitation,2026-01-28,outage,00:00:00,00:10:00,"OG.3, NST.5",J14,0.0
Outage & Limitation,2026-01-28,limitation,00:00:00,00:11:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-01-28,outage,00:00:00,00:11:00,"OG.5, NST.3",J11,0.0
Outage & Limitation,2026-01-29,outage,20:39:00,21:07:00,"OG.3, NST.5",J14,0.0
Outage & Limitation,2026-01-29,limitation,20:39:00,21:17:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-01-29,outage,20:39:00,21:03:00,"OG.4, NST.2",J13,0.0
Outage & Limitation,2026-01-29,outage,20:39:00,21:17:00,"OG.5, NST.3",J11,0.0
Outage & Limitation,2026-02-03,limitation,08:10:00,09:32:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2026-02-03,outage,10:11:00,17:21:00,"OG.3, NST.5",J14,430.0
Outage & Limitation,2026-02-03,limitation,09:32:00,17:41:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-02-03,outage,10:04:00,16:16:00,"OG.5, NST.3",J11,372.0
Outage & Limitation,2026-02-04,outage,09:13:00,14:11:00,"OG.4, NST.2",J13,298.0
Outage & Limitation,2026-02-04,limitation,08:48:00,14:48:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-02-04,outage,09:05:00,14:40:00,"OG.5, NST.3",J11,335.0
Outage & Limitation,2026-02-05,outage,09:43:00,15:36:00,"OG.4, NST.2",J13,353.0
Outage & Limitation,2026-02-05,limitation,09:35:00,15:59:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-02-05,outage,10:53:00,15:04:00,"OG.5, NST.3",J11,251.0
Outage & Limitation,2026-02-05,outage,11:03:00,11:28:00,"OG.3, NST.5",J14,25.0
Outage & Limitation,2026-02-06,outage,06:50:00,10:08:00,"OG.3, NST.5",J14,198.0
Outage & Limitation,2026-02-06,limitation,05:02:00,10:10:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-02-06,outage,06:50:00,09:50:00,"OG.5, NST.3",J11,180.0
Outage & Limitation,2026-02-06,outage,08:48:00,10:06:00,"OG.4, NST.2",J13,78.0
Outage & Limitation,2026-02-06,outage,11:10:00,11:40:00,"OG.3, NST.5",J14,30.0
Outage & Limitation,2026-02-06,limitation,11:10:00,11:41:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-02-06,outage,11:10:00,11:41:00,"OG.4, NST.2",J13,31.0
Outage & Limitation,2026-02-06,outage,11:10:00,11:41:00,"OG.5, NST.3",J11,31.0
Outage & Limitation,2026-02-07,outage,17:46:00,17:51:00,"OG.3, NST.5",J14,5.0
Outage & Limitation,2026-02-07,limitation,17:46:00,22:29:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-02-07,outage,17:46:00,17:51:00,"OG.4, NST.2",J13,5.0
Outage & Limitation,2026-02-07,outage,17:46:00,17:51:00,"OG.5, NST.3",J11,5.0
Outage & Limitation,2026-02-07,outage,17:59:00,22:28:00,"OG.3, NST.5",J14,1.0
Outage & Limitation,2026-02-07,outage,17:59:00,22:29:00,"OG.4, NST.2",J13,1.0
Outage & Limitation,2026-02-07,outage,17:59:00,22:29:00,"OG.5, NST.3",J11,1.0
Outage & Limitation,2026-02-08,outage,00:49:00,08:42:00,"OG.3, NST.5",J14,162.0
Outage & Limitation,2026-02-08,limitation,00:49:00,08:51:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-02-08,outage,00:49:00,01:29:00,"OG.4, NST.2",J13,0.0
Outage & Limitation,2026-02-08,outage,00:49:00,01:29:00,"OG.5, NST.3",J11,0.0
Outage & Limitation,2026-02-08,limitation,19:52:00,22:30:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-02-24,outage,10:01:00,12:26:00,"OG.3, NST.5",J14,145.0
Outage & Limitation,2026-02-24,limitation,09:55:00,12:36:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-02-25,outage,07:51:00,08:13:00,"OG.2, GSK.2",J03,22.0
Outage & Limitation,2026-02-25,limitation,07:51:00,08:17:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2026-02-25,outage,22:53:00,23:18:00,"OG.1, GSK.3",J02,0.0
Outage & Limitation,2026-02-25,limitation,22:53:00,23:21:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2026-02-25,outage,22:53:00,23:13:00,"OG.2, GSK.2",J03,0.0
Outage & Limitation,2026-02-26,outage,08:25:00,09:03:00,"OG.1, GSK.3",J02,38.0
Outage & Limitation,2026-02-26,limitation,08:25:00,09:12:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2026-02-26,outage,08:25:00,09:02:00,"OG.2, GSK.2",J03,37.0
Outage & Limitation,2026-02-26,limitation,09:19:00,18:00:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-02-27,limitation,06:00:00,18:00:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-02-28,limitation,00:00:00,23:59:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-02-28,outage,01:22:00,23:59:00,"OG.1, GSK.3",J02,720.0
Outage & Limitation,2026-02-28,limitation,01:36:00,23:59:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2026-03-01,outage,00:00:00,01:00:00,"OG.1, GSK.3",J02,0.0
Outage & Limitation,2026-03-01,limitation,00:00:00,01:00:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2026-03-01,limitation,00:00:00,23:59:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-03-02,limitation,00:00:00,23:59:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-03-03,outage,04:34:00,04:51:00,"OG.1, GSK.3",J02,0.0
Outage & Limitation,2026-03-03,limitation,04:34:00,04:52:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2026-03-03,outage,04:34:00,04:52:00,"OG.2, GSK.2",J03,0.0
Outage & Limitation,2026-03-03,limitation,00:00:00,23:03:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-03-06,outage,05:44:00,15:11:00,"OG.3, NST.5",J14,551.0
Outage & Limitation,2026-03-06,limitation,05:24:00,19:17:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-03-06,outage,05:44:00,17:27:00,"OG.4, NST.2",J13,687.0
Outage & Limitation,2026-03-06,outage,05:44:00,15:12:00,"OG.5, NST.3",J11,552.0
Outage & Limitation,2026-03-14,outage,08:19:00,09:49:00,"OG.3, NST.5",J14,90.0
Outage & Limitation,2026-03-14,limitation,08:19:00,09:49:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-03-14,outage,08:19:00,09:16:00,"OG.5, NST.3",J11,57.0
Outage & Limitation,2026-03-15,outage,03:29:00,03:50:00,"OG.1, GSK.3",J02,0.0
Outage & Limitation,2026-03-15,limitation,03:27:00,03:50:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2026-03-15,outage,03:27:00,03:41:00,"OG.2, GSK.2",J03,0.0
Outage & Limitation,2026-03-17,outage,18:10:00,20:38:00,"OG.3, NST.5",J14,0.0
Outage & Limitation,2026-03-17,limitation,18:10:00,20:43:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-03-17,outage,18:10:00,20:39:00,"OG.4, NST.2",J13,0.0
Outage & Limitation,2026-03-17,outage,18:10:00,20:39:00,"OG.5, NST.3",J11,0.0
Outage & Limitation,2026-03-18,outage,21:33:00,22:00:00,"OG.1, GSK.3",J02,0.0
Outage & Limitation,2026-03-18,limitation,21:33:00,23:59:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2026-03-18,outage,21:33:00,23:59:00,"OG.2, GSK.2",J03,0.0
Outage & Limitation,2026-03-19,outage,00:00:00,15:19:00,"OG.2, GSK.2",J03,559.0
Outage & Limitation,2026-03-19,limitation,00:00:00,15:19:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2026-03-22,outage,14:06:00,23:59:00,"OG.1, GSK.3",J02,234.0
Outage & Limitation,2026-03-22,limitation,14:03:00,23:59:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2026-03-22,outage,14:03:00,14:17:00,"OG.2, GSK.2",J03,14.0
Outage & Limitation,2026-03-23,outage,00:00:00,04:55:00,"OG.1, GSK.3",J02,0.0
Outage & Limitation,2026-03-23,limitation,00:00:00,05:04:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2026-03-23,outage,09:17:00,10:18:00,"OG.3, NST.5",J14,61.0
Outage & Limitation,2026-03-23,limitation,09:17:00,10:20:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-03-23,outage,09:17:00,10:19:00,"OG.4, NST.2",J13,62.0
Outage & Limitation,2026-03-23,outage,09:17:00,10:20:00,"OG.5, NST.3",J11,63.0
Outage & Limitation,2026-03-23,outage,11:20:00,12:08:00,"OG.3, NST.5",J14,48.0
Outage & Limitation,2026-03-23,limitation,11:20:00,12:09:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-03-23,outage,11:20:00,12:09:00,"OG.4, NST.2",J13,49.0
Outage & Limitation,2026-03-23,outage,11:20:00,12:09:00,"OG.5, NST.3",J11,49.0
Outage & Limitation,2026-03-26,outage,04:57:00,21:28:00,"OG.3, NST.5",J14,720.0
Outage & Limitation,2026-03-26,limitation,04:57:00,21:28:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-03-26,outage,04:57:00,10:38:00,"OG.4, NST.2",J13,278.0
Outage & Limitation,2026-03-26,outage,04:57:00,10:48:00,"OG.5, NST.3",J11,288.0
Outage & Limitation,2026-03-27,outage,10:09:00,10:21:00,"OG.4, NST.2",J13,12.0
Outage & Limitation,2026-03-27,outage,10:22:00,18:34:00,"OG.5, NST.3",J11,458.0
Outage & Limitation,2026-04-01,outage,05:20:00,13:23:00,"OG.1, GSK.3",J02,443.0
Outage & Limitation,2026-04-01,limitation,05:48:00,13:23:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2026-04-02,outage,01:50:00,02:04:00,"OG.3, NST.5",J14,0.0
Outage & Limitation,2026-04-02,limitation,01:50:00,02:04:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
